ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,ave:boiling_point,ave:bulk_modulus,ave:c6_gb,ave:covalent_radius_cordero,ave:covalent_radius_pyykko,ave:covalent_radius_pyykko_double,ave:covalent_radius_pyykko_triple,ave:covalent_radius_slater,ave:density,ave:dipole_polarizability,ave:electron_negativity,ave:electron_affinity,ave:en_allen,ave:en_ghosh,ave:en_pauling,ave:first_ion_en,ave:fusion_enthalpy,ave:gs_bandgap,ave:gs_energy,ave:gs_est_bcc_latcnt,ave:gs_est_fcc_latcnt,ave:gs_mag_moment,ave:gs_volume_per,ave:hhi_p,ave:hhi_r,ave:heat_capacity_mass,ave:heat_capacity_molar,ave:icsd_volume,ave:evaporation_heat,ave:heat_of_formation,ave:lattice_constant,ave:mendeleev_number,ave:melting_point,ave:molar_volume,ave:num_unfilled,ave:num_valance,ave:num_d_unfilled,ave:num_d_valence,ave:num_f_unfilled,ave:num_f_valence,ave:num_p_unfilled,ave:num_p_valence,ave:num_s_unfilled,ave:num_s_valence,ave:period,ave:specific_heat,ave:thermal_conductivity,ave:vdw_radius,ave:vdw_radius_alvarez,ave:vdw_radius_mm3,ave:vdw_radius_uff,ave:sound_velocity,ave:Polarizability,sum:atomic_number,sum:atomic_radius,sum:atomic_radius_rahm,sum:atomic_volume,sum:atomic_weight,sum:boiling_point,sum:bulk_modulus,sum:c6_gb,sum:covalent_radius_cordero,sum:covalent_radius_pyykko,sum:covalent_radius_pyykko_double,sum:covalent_radius_pyykko_triple,sum:covalent_radius_slater,sum:density,sum:dipole_polarizability,sum:electron_negativity,sum:electron_affinity,sum:en_allen,sum:en_ghosh,sum:en_pauling,sum:first_ion_en,sum:fusion_enthalpy,sum:gs_bandgap,sum:gs_energy,sum:gs_est_bcc_latcnt,sum:gs_est_fcc_latcnt,sum:gs_mag_moment,sum:gs_volume_per,sum:hhi_p,sum:hhi_r,sum:heat_capacity_mass,sum:heat_capacity_molar,sum:icsd_volume,sum:evaporation_heat,sum:heat_of_formation,sum:lattice_constant,sum:mendeleev_number,sum:melting_point,sum:molar_volume,sum:num_unfilled,sum:num_valance,sum:num_d_unfilled,sum:num_d_valence,sum:num_f_unfilled,sum:num_f_valence,sum:num_p_unfilled,sum:num_p_valence,sum:num_s_unfilled,sum:num_s_valence,sum:period,sum:specific_heat,sum:thermal_conductivity,sum:vdw_radius,sum:vdw_radius_alvarez,sum:vdw_radius_mm3,sum:vdw_radius_uff,sum:sound_velocity,sum:Polarizability,var:atomic_number,var:atomic_radius,var:atomic_radius_rahm,var:atomic_volume,var:atomic_weight,var:boiling_point,var:bulk_modulus,var:c6_gb,var:covalent_radius_cordero,var:covalent_radius_pyykko,var:covalent_radius_pyykko_double,var:covalent_radius_pyykko_triple,var:covalent_radius_slater,var:density,var:dipole_polarizability,var:electron_negativity,var:electron_affinity,var:en_allen,var:en_ghosh,var:en_pauling,var:first_ion_en,var:fusion_enthalpy,var:gs_bandgap,var:gs_energy,var:gs_est_bcc_latcnt,var:gs_est_fcc_latcnt,var:gs_mag_moment,var:gs_volume_per,var:hhi_p,var:hhi_r,var:heat_capacity_mass,var:heat_capacity_molar,var:icsd_volume,var:evaporation_heat,var:heat_of_formation,var:lattice_constant,var:mendeleev_number,var:melting_point,var:molar_volume,var:num_unfilled,var:num_valance,var:num_d_unfilled,var:num_d_valence,var:num_f_unfilled,var:num_f_valence,var:num_p_unfilled,var:num_p_valence,var:num_s_unfilled,var:num_s_valence,var:period,var:specific_heat,var:thermal_conductivity,var:vdw_radius,var:vdw_radius_alvarez,var:vdw_radius_mm3,var:vdw_radius_uff,var:sound_velocity,var:Polarizability,gmean:atomic_number,gmean:atomic_radius,gmean:atomic_radius_rahm,gmean:atomic_volume,gmean:atomic_weight,gmean:boiling_point,gmean:bulk_modulus,gmean:c6_gb,gmean:covalent_radius_cordero,gmean:covalent_radius_pyykko,gmean:covalent_radius_pyykko_double,gmean:covalent_radius_pyykko_triple,gmean:covalent_radius_slater,gmean:density,gmean:dipole_polarizability,gmean:electron_negativity,gmean:electron_affinity,gmean:en_allen,gmean:en_ghosh,gmean:en_pauling,gmean:first_ion_en,gmean:fusion_enthalpy,gmean:gs_bandgap,gmean:gs_energy,gmean:gs_est_bcc_latcnt,gmean:gs_est_fcc_latcnt,gmean:gs_mag_moment,gmean:gs_volume_per,gmean:hhi_p,gmean:hhi_r,gmean:heat_capacity_mass,gmean:heat_capacity_molar,gmean:icsd_volume,gmean:evaporation_heat,gmean:heat_of_formation,gmean:lattice_constant,gmean:mendeleev_number,gmean:melting_point,gmean:molar_volume,gmean:num_unfilled,gmean:num_valance,gmean:num_d_unfilled,gmean:num_d_valence,gmean:num_f_unfilled,gmean:num_f_valence,gmean:num_p_unfilled,gmean:num_p_valence,gmean:num_s_unfilled,gmean:num_s_valence,gmean:period,gmean:specific_heat,gmean:thermal_conductivity,gmean:vdw_radius,gmean:vdw_radius_alvarez,gmean:vdw_radius_mm3,gmean:vdw_radius_uff,gmean:sound_velocity,gmean:Polarizability,hmean:atomic_number,hmean:atomic_radius,hmean:atomic_radius_rahm,hmean:atomic_volume,hmean:atomic_weight,hmean:boiling_point,hmean:bulk_modulus,hmean:c6_gb,hmean:covalent_radius_cordero,hmean:covalent_radius_pyykko,hmean:covalent_radius_pyykko_double,hmean:covalent_radius_pyykko_triple,hmean:covalent_radius_slater,hmean:density,hmean:dipole_polarizability,hmean:electron_negativity,hmean:electron_affinity,hmean:en_allen,hmean:en_ghosh,hmean:en_pauling,hmean:first_ion_en,hmean:fusion_enthalpy,hmean:gs_bandgap,hmean:gs_energy,hmean:gs_est_bcc_latcnt,hmean:gs_est_fcc_latcnt,hmean:gs_mag_moment,hmean:gs_volume_per,hmean:hhi_p,hmean:hhi_r,hmean:heat_capacity_mass,hmean:heat_capacity_molar,hmean:icsd_volume,hmean:evaporation_heat,hmean:heat_of_formation,hmean:lattice_constant,hmean:mendeleev_number,hmean:melting_point,hmean:molar_volume,hmean:num_unfilled,hmean:num_valance,hmean:num_d_unfilled,hmean:num_d_valence,hmean:num_f_unfilled,hmean:num_f_valence,hmean:num_p_unfilled,hmean:num_p_valence,hmean:num_s_unfilled,hmean:num_s_valence,hmean:period,hmean:specific_heat,hmean:thermal_conductivity,hmean:vdw_radius,hmean:vdw_radius_alvarez,hmean:vdw_radius_mm3,hmean:vdw_radius_uff,hmean:sound_velocity,hmean:Polarizability,max:atomic_number,max:atomic_radius,max:atomic_radius_rahm,max:atomic_volume,max:atomic_weight,max:boiling_point,max:bulk_modulus,max:c6_gb,max:covalent_radius_cordero,max:covalent_radius_pyykko,max:covalent_radius_pyykko_double,max:covalent_radius_pyykko_triple,max:covalent_radius_slater,max:density,max:dipole_polarizability,max:electron_negativity,max:electron_affinity,max:en_allen,max:en_ghosh,max:en_pauling,max:first_ion_en,max:fusion_enthalpy,max:gs_bandgap,max:gs_energy,max:gs_est_bcc_latcnt,max:gs_est_fcc_latcnt,max:gs_mag_moment,max:gs_volume_per,max:hhi_p,max:hhi_r,max:heat_capacity_mass,max:heat_capacity_molar,max:icsd_volume,max:evaporation_heat,max:heat_of_formation,max:lattice_constant,max:mendeleev_number,max:melting_point,max:molar_volume,max:num_unfilled,max:num_valance,max:num_d_unfilled,max:num_d_valence,max:num_f_unfilled,max:num_f_valence,max:num_p_unfilled,max:num_p_valence,max:num_s_unfilled,max:num_s_valence,max:period,max:specific_heat,max:thermal_conductivity,max:vdw_radius,max:vdw_radius_alvarez,max:vdw_radius_mm3,max:vdw_radius_uff,max:sound_velocity,max:Polarizability,min:atomic_number,min:atomic_radius,min:atomic_radius_rahm,min:atomic_volume,min:atomic_weight,min:boiling_point,min:bulk_modulus,min:c6_gb,min:covalent_radius_cordero,min:covalent_radius_pyykko,min:covalent_radius_pyykko_double,min:covalent_radius_pyykko_triple,min:covalent_radius_slater,min:density,min:dipole_polarizability,min:electron_negativity,min:electron_affinity,min:en_allen,min:en_ghosh,min:en_pauling,min:first_ion_en,min:fusion_enthalpy,min:gs_bandgap,min:gs_energy,min:gs_est_bcc_latcnt,min:gs_est_fcc_latcnt,min:gs_mag_moment,min:gs_volume_per,min:hhi_p,min:hhi_r,min:heat_capacity_mass,min:heat_capacity_molar,min:icsd_volume,min:evaporation_heat,min:heat_of_formation,min:lattice_constant,min:mendeleev_number,min:melting_point,min:molar_volume,min:num_unfilled,min:num_valance,min:num_d_unfilled,min:num_d_valence,min:num_f_unfilled,min:num_f_valence,min:num_p_unfilled,min:num_p_valence,min:num_s_unfilled,min:num_s_valence,min:period,min:specific_heat,min:thermal_conductivity,min:vdw_radius,min:vdw_radius_alvarez,min:vdw_radius_mm3,min:vdw_radius_uff,min:sound_velocity,min:Polarizability
32.9,131.2,217.6,9.75,73.6958924,2628.3,134.2,407.1,129,114.8,111.8,109.7,130,8.7502,36.846,2.079,0.8602214,10.8278,0.1590694,2.079,8.513992,16.232,0.325,-4.79404054,3.055194912,3.849304381,0.05953947,14.63104762,2260,4820,0.4113,25.0958,14.315,288.16,358.17,4.425,73.9,1373.04,9.62,1.1,9.3,0.2,7.8,0,0,0.6,0.6,0.3,0.9,4.2,0.4088,157.9472,198.5,219.4,229.2,332.09,3606.148574,5.186,3290,13120,21760,975,7369.58924,262830,13420,40710,12900,11480,11180,10970,13000,875.02,3684.6,207.9,86.02214,1082.78,15.90694,207.9,851.3992,1623.2,32.5,-479.404054,305.5194912,384.9304381,5.953947,1463.104762,226000,482000,41.13,2509.58,1431.5,28816,35817,442.5,7390,137304,962,110,930,20,780,0,0,60,60,30,90,420,40.88,15794.72,19850,21940,22920,33209,360614.8574,518.6,139.69,23.76,8.84,13.9005,846.796545,1135311.01,4094.56,35370.69,142,18.36,44.76,90.81,230,13.89768036,86.069264,0.020789,0.089042245,2.07973876,0.000581434,0.020789,1.053373074,3.402576,0.4225,0.549303497,0.079209511,0.125737261,0.031904536,18.28852512,656400,8469600,0.03710001,0.86014756,7.512945,15100.6704,1129.9541,1.902665,67.29,317163.6844,14.20956,1.29,4.81,0.36,15.56,0,0,1.44,1.44,0.21,0.69,0.56,0.03539916,25954.39315,123.45,326.84,42.96,2404.8849,340916.022,1.112784,30.46187187,131.109868,217.5798576,9.187083954,67.11096529,inf,95.44500395,362.6374164,128.4094611,114.720695,111.5927213,109.2695843,128.9985182,7.321789293,35.68473064,2.073897616,0.809671418,10.73610651,0.157462539,2.073897616,8.457276723,16.12278055,0,4.731240367,3.042787971,3.833672615,0,14.08591542,inf,inf,0.373695368,25.07858671,14.06455737,234.8479471,356.6377711,4.255887101,73.48443636,1170.142585,9.049630324,0,8.958015435,0,0,0,0,0,0,0,0,4.128917917,0.372437753,39.26788729,198.1826644,218.6353165,229.1066855,328.6398562,inf,5.075118862,27.82009395,131.0202213,217.5598855,8.763200264,60.09424461,1618.714224,43.2854466,322.8641455,127.7786162,114.6421206,111.3786377,108.8235535,127.8755074,5.322445635,34.56497205,2.068709537,0.763917143,10.64907392,0.156065467,2.068709537,8.405577685,16.00973483,0,-4.663625304,3.030944928,3.818751316,0,13.62213692,1951.219512,2809.917355,0.344368236,25.06131224,13.82818382,157.7484289,355.1511147,4.128250709,73.10728358,886.0732172,8.631966804,0,8.527131783,0,0,0,0,0,0,0,0,4.054054054,0.343819901,1.169779335,197.8591844,217.8522245,229.0138208,325.3842263,3523.345512,4.962219369,46,137,223,17,106.42,3413,180,628,139,120,117,120,140,12.02,51.1,2.2,1.235,13.33,0.206931,2.2,10.48669,18.54,1.625,-3.68065482,3.560590636,4.486063093,0.5953947,22.5702381,3200,8000,0.769,26.07,18.99,378.6,430.1,7.17,90,1825,17.02,3,11,2,10,0,0,3,3,1,2,5,0.757,400,210,240,237,414.7,4970,6.8,15,124,215,6.6,30.973762,553,11,187,107,110,101,94,100,1.82,24.93,1.9,0.562,9.402,0.1440276,1.9,7.6398,13.6,0,-5.54632457,2.74306794,3.456049039,0,10.32,1000,1500,0.244,23.824,10.86,49.8,316.5,3.52,67,317.3,6.59,0,5,0,0,0,0,0,0,0,0,3,0.244,0.236,180,190,222,283.4,3070,3.63
26.841,139.806,244.182,9.9445,60.0302652,3792.255,151.0081652,846.37,144.68,130.166,113.195,108.981,137.18,5.732992,85.03817,1.54223,-0.083611,8.925031,0.134717315,1.54223,7.50283236,15.829075,0,-6.453514283,3.114365169,3.923854233,0.059542575,16.05056,3652.6,2529.5,0.689998,23.268275,16.42094,437.3828,474.679,3.05636,60.251,1833.404,9.88356,4.725,5.025,4.6,3.15,0,0,0,0,0.125,1.875,3.962,0.690771,114.362,199.619,236.072,238.255,306.3138,6005.17,12.1046,2684.1,13980.6,24418.2,994.45,6003.02652,379225.5,15100.81652,84637,14468,13016.6,11319.5,10898.1,13718,573.2992,8503.817,154.223,-8.3611,892.5031,13.4717315,154.223,750.283236,1582.9075,0,-645.3514283,311.4365169,392.3854233,5.9542575,1605.056,365260,252950,68.9998,2326.8275,1642.094,43738.28,47467.9,305.636,6025.1,183340.4,988.356,472.5,502.5,460,315,0,0,0,0,12.5,187.5,396.2,69.0771,11436.2,19961.9,23607.2,23825.5,30631.38,600517,1210.46,192.677719,391.524364,554.850876,14.80456975,1008.676466,553767.34,621.2261989,278874.0231,1007.1976,499.152444,216.846975,210.590639,365.9976,6.14451316,1456.125528,0.048256727,1.688925296,1.632207842,0.000130756,0.048256727,1.127204882,26.46261027,0,4.726736095,0.204160274,0.324084233,0.031904167,42.45464679,6408213.24,846279.75,0.381267606,13.68371655,40.94624192,13209.94514,15207.69496,0.20593835,148.891999,83916.02478,14.87543633,13.399375,9.574375,14.44,11.1775,0,0,0,0,0.109375,0.109375,1.310556,0.379836985,16156.67296,734.425839,446.266816,199.769975,545.8910496,14340680.57,31.38865884,20.33677563,138.3581336,243.0323634,9.13272587,45.34105868,inf,148.840241,634.4945369,140.8397258,128.2075102,112.1761974,107.9366916,135.7297405,5.009037727,75.18225564,1.527318788,,8.838710471,0.134238263,1.527318788,7.43283419,14.83916537,0,,3.0808229,3.881593623,0,14.62076867,inf,inf,0.505730571,22.92405116,15.04999602,422.0651039,458.0727275,3.019482574,59.05272252,inf,9.054036876,0,4.256364672,0,0,0,0,0,0,0,1.834008086,3.751933806,0.507660985,60.27918846,197.5999298,235.0547215,237.8361402,305.4249333,inf,10.65364697,12.39088269,136.879082,241.8769529,8.333619799,27.74972321,3649.124243,146.5876131,455.1079638,136.7248942,126.2454867,111.103245,106.8197926,134.1687105,4.155236191,65.68752101,1.513220045,0.356132794,8.758012554,0.133767701,1.513220045,7.368213149,13.73951968,0,-5.622102646,3.046935534,3.838898217,0,13.23982743,2208.08549,2217.484009,0.413468934,22.529186,13.69192987,407.1923306,441.5804033,2.979540283,57.92141373,1784.372126,8.230205646,0,3.685092127,0,0,0,0,0,0,0,1.777777778,3.500787677,0.416004747,37.33937203,195.4071649,233.9653797,237.4186229,304.5389924,4668.603647,9.301065942,40,160,268,14.1,91.224,4650,180,1360,175,154,127,121,155,8.96,121,1.91,1.235,11.13,0.1511716,1.91,9.3227,21,0,-3.68065482,3.593145393,4.527079516,0.5953947,23.195,8000,4000,1.825,26.07,23.29,567,610,3.61,77,2125,14.02,8,11,8,10,0,0,0,0,1,2,5,1.824,400,223,252,254,349.5,13000,17.9,4,112,217,5,9.0121831,2840,110,214,96,102,90,85,105,1.848,37.71,1.33,-2.4,7.808,0.1233637,1.33,6.6339,7.895,0,-8.545958555,2.508239481,3.160183721,0,7.89,1000,1500,0.278,16.443,8.11,304.6,324,2.29,49,1356.6,4.85,0,2,0,0,0,0,0,0,0,1,2,0.281,22,153,198,222,274.5,3570,5.6
31.7848,143.6576,243.0888,10.60952,71.60467731,3675.222,145.4951165,790.0772,148.3868,132.7776,119.8664,117.6612,142.49,6.747816,80.3526,1.584108,0.4407876,9.240224,0.138044772,1.584108,7.2316697,16.01002,0,-5.854798548,3.203518668,4.036180604,0,17.202036,3034.56,2207.64,0.5082,24.120376,17.542864,419.8822,456.547,3.378528,62.4764,1685.4986,10.557976,4.44,6.24,3.68,4.52,0,0,0.4,0.08,0.36,1.64,4.2636,0.5098872,194.888,204.414,240.654,240.8012,330.06508,4660.108,11.618488,3178.48,14365.76,24308.88,1060.952,7160.467731,367522.2,14549.51165,79007.72,14838.68,13277.76,11986.64,11766.12,14249,674.7816,8035.26,158.4108,44.07876,924.0224,13.80447716,158.4108,723.16697,1601.002,0,-585.4798548,320.3518668,403.6180604,0,1720.2036,303456,220764,50.82,2412.0376,1754.2864,41988.22,45654.7,337.8528,6247.64,168549.86,1055.7976,444,624,368,452,0,0,40,8,36,164,426.36,50.98872,19488.8,20441.4,24065.4,24080.12,33006.508,466010.8,1161.8488,157.971289,290.8811622,560.3049146,12.19313337,856.0298405,836986.8007,927.7114473,281790.684,735.4211858,426.8129382,153.531751,148.1304146,278.1499,6.268845327,1417.872483,0.067359484,1.043463841,2.04271169,0.00015068,0.067359484,0.803364421,23.7465181,0,6.232762924,0.161423272,0.256243472,0,35.69102135,3541813.606,701681.6304,0.22030082,6.756222559,33.26550972,18631.50086,20238.70049,0.221834153,160.344643,182761.7974,12.08931166,12.0864,13.1024,15.8976,17.4096,0,0,1.84,0.0736,0.2304,0.2304,0.95411504,0.219499822,29971.64746,479.774604,275.446284,174.6248786,1725.007209,7994419.788,33.70231083,26.93166793,142.5987824,241.9347085,9.965493078,60.2479124,inf,141.6430103,592.6784469,145.7016449,131.1341505,119.1662186,116.9403898,141.4207045,6.079655438,71.35704617,1.563247981,0.747090396,9.130884097,0.137494506,1.563247981,7.179535252,15.19451208,0,,3.177322107,4.003175005,0,16.03813031,inf,inf,0.39760598,23.94725394,16.47296027,397.6336116,434.3837347,3.342321091,61.16716727,inf,9.910653829,0,5.249544996,0,0,0,0,0,0,0,1.558329159,4.117581234,0.399942078,96.2327592,203.1254766,240.0336426,240.4358444,327.7291634,inf,10.14471324,18.5310084,141.498189,240.7865887,9.287621264,41.27415215,3449.188681,137.0142975,444.1479205,142.8186586,129.478199,118.3986806,116.1117,140.2518585,5.174153077,63.57656261,1.543119107,0.661817666,9.024349767,0.136942885,1.543119107,7.13061245,14.33436504,0,-4.827582628,3.150307312,3.969138496,0,14.82617153,2271.639032,1901.487618,0.348150174,23.73416163,15.33626632,376.9421532,413.71084,3.302059919,59.87016528,1567.212447,9.22136065,0,4.456448346,0,0,0,0,0,0,0,1.470588235,3.929478951,0.350706292,45.97244611,201.7117151,239.3614484,240.0684327,325.6271805,3936.883426,8.910178163,47,160,268,14.1,107.8682,4650,172.5198185,1360,175,154,139,137,160,10.5,121,1.93,1.302,11.05,0.1511716,1.93,9.3227,21,0,-2.76539356,3.593145393,4.527079516,0,23.195,8000,4000,1.825,25.36,23.29,567,610,4.09,80,2125,14.02,8,11,8,10,0,0,5,1,1,2,5,1.824,430,223,253,254,449.9,13000,17.9,4,112,217,5,9.0121831,2485,76,214,96,102,90,85,105,1.848,37.71,1.33,-2.4,7.808,0.1248887,1.33,5.985768,7.895,0,-8.545958555,2.508239481,3.160183721,0,7.89,1200,1000,0.235,16.443,8.11,254.1,284.9,2.29,49,933.5,4.85,0,2,0,0,0,0,0,0,0,1,2,0.237,23,153,198,223,274.5,2600,5.6
32.7848,144.2976,243.0088,10.69352,73.78602999,3659.102,145.8951165,792.0772,149.8268,133.1776,120.8664,119.0612,143.69,7.032296,80.7042,1.597308,0.5861876,9.305704,0.138292196,1.597308,7.1678169,16.23822,0,-5.851823193,3.215507909,4.0512861,0,17.329236,2778.56,2107.64,0.4506,24.440256,17.690864,419.7062,457.083,3.431328,62.2764,1677.7226,10.648376,4.48,6.6,3.68,4.92,0,0,0.4,0.08,0.4,1.6,4.3436,0.4523272,203.288,206.134,242.254,240.9212,333.06508,4282.908,11.642488,3278.48,14429.76,24300.88,1069.352,7378.602999,365910.2,14589.51165,79207.72,14982.68,13317.76,12086.64,11906.12,14369,703.2296,8070.42,159.7308,58.61876,930.5704,13.82921956,159.7308,716.78169,1623.822,0,-585.1823193,321.5507909,405.12861,0,1732.9236,277856,210764,45.06,2444.0256,1769.0864,41970.62,45708.3,343.1328,6227.64,167772.26,1064.8376,448,660,368,492,0,0,40,8,40,160,434.36,45.23272,20328.8,20613.4,24225.4,24092.12,33306.508,428290.8,1164.2488,126.401689,260.1898342,564.3127226,11.42007801,697.156419,857158.1436,919.1553541,279582.3752,634.3136018,406.0308582,117.798951,103.7190546,222.7339,5.423338905,1390.853148,0.071168793,0.724750647,2.156455164,0.000155584,0.071168793,0.634180464,21.29262873,0,6.245470452,0.148201339,0.235254961,0,33.71035556,2572372.326,583209.6304,0.1482317,4.300301634,30.99907797,18671.27482,20103.50521,0.173793756,155.495203,186304.7079,11.25344144,11.7696,13.16,15.8976,17.6336,0,0,1.84,0.0736,0.24,0.24,0.74553904,0.147734843,31582.96906,373.912044,200.393484,170.6981906,1607.616729,5117521.424,33.42724741,29.15256492,143.3624767,241.8459408,10.10625671,65.14368647,inf,142.0635083,597.6772708,147.5694854,131.6256477,120.3403781,118.5645971,142.8495166,6.475945844,71.95760845,1.575222964,0.727497294,9.190158992,0.13772447,1.575222964,7.125801273,15.52866889,0,,3.1917009,4.021291149,0,16.25685613,inf,inf,0.373612004,24.32991128,16.72248491,397.4055652,435.0884531,3.403729497,61.00311882,inf,10.06346224,0,5.619998119,0,0,0,0,0,0,0,1.515716567,4.233342199,0.375815367,99.14143341,205.1478562,241.8068427,240.5643987,330.9110599,inf,10.18609968,22.05416245,142.3976987,240.6890281,9.496315555,48.97335327,3428.491093,137.4281353,451.2428861,145.1747568,130.0678682,119.7687738,117.9921287,141.9371023,5.678991313,64.39749119,1.553728617,0.641006937,9.076841767,0.137154915,1.553728617,7.085822634,14.78478547,0,-4.822570668,3.167292534,3.990538534,0,15.15336189,2172.917355,1843.077791,0.338489429,24.19118227,15.70852604,376.6766513,414.5517516,3.373200656,59.74113528,1558.187591,9.449802048,0,4.806991988,0,0,0,0,0,0,0,1.428571429,4.090202601,0.340906561,46.20723269,204.0727207,241.3226859,240.2057377,328.9769728,3814.819683,8.965397024,47,160,268,14.1,107.8682,4650,172.5198185,1360,175,154,139,137,160,10.5,121,1.93,1.302,11.05,0.1511716,1.93,9.3227,21,0,-2.76539356,3.593145393,4.527079516,0,23.195,8000,4000,1.825,25.36,23.29,567,610,4.09,80,2125,14.02,8,11,8,10,0,0,5,1,1,2,5,1.824,430,223,253,254,449.9,13000,17.9,4,112,217,5,9.0121831,2485,76,214,96,102,90,85,105,1.848,37.71,1.33,-2.4,7.808,0.1248887,1.33,5.985768,7.895,0,-8.545958555,2.508239481,3.160183721,0,7.89,1200,1000,0.235,16.443,8.11,254.1,284.9,2.29,49,933.5,4.85,0,2,0,0,0,0,0,0,0,1,2,0.237,23,153,198,223,274.5,2600,5.6
34.4,145.68,243.96,10.928,77.25795508,3679,148.8895129,821.88,152.48,134.48,121.96,120.36,145.8,7.402072,82.884,1.606,0.7847064,9.34736,0.13799332,1.606,7.04726544,16.892,0,-6.022587966,3.245200529,4.088696458,0.023815788,17.7136,2408,1980,0.36496,25.0004,18.0856,427.832,467.236,3.4976,61.32,1696.64,10.89,4.72,6.96,3.92,5.28,0,0,0.4,0.08,0.4,1.6,4.48,0.36676,195.88,209.24,244.96,241.44,334.304,3781.2,11.9344,3440,14568,24396,1092.8,7725.795508,367900,14888.95129,82188,15248,13448,12196,12036,14580,740.2072,8288.4,160.6,78.47064,934.736,13.799332,160.6,704.726544,1689.2,0,-602.2587966,324.5200529,408.8696458,2.3815788,1771.36,240800,198000,36.496,2500.04,1808.56,42783.2,46723.6,349.76,6132,169664,1089,472,696,392,528,0,0,40,8,40,160,448,36.676,19588,20924,24496,24144,33430.4,378120,1193.44,75.36,218.0576,565.6384,10.368416,444.7519859,880578,948.2750855,271736.4256,493.8496,377.6896,74.9184,44.3904,133.36,3.789448444,1344.070944,0.07632,0.163473451,2.33158543,0.000159888,0.07632,0.356171295,17.14108,0,6.084096541,0.129682761,0.205858551,0.013612602,31.00743504,929536,371200,0.028004678,0.26935584,27.95214464,18320.35898,19379.3895,0.09092224,146.0576,188743.6304,10.10852,11.0016,12.3584,15.5136,16.6016,0,0,1.84,0.0736,0.24,0.24,0.4096,0.027963862,32626.1856,204.1824,77.3184,169.6864,1507.266784,321730.56,32.89396864,32.94016523,144.9163983,242.7929177,10.41925294,73.40083245,inf,144.9171136,634.8750389,150.8381018,133.0521393,121.6492426,120.1742209,145.3321744,7.068038433,74.52330886,1.582274866,0.682405651,9.22247529,0.137410707,1.582274866,7.021833775,16.35794721,0,5.486836795,3.224752575,4.062933649,0,16.76714804,inf,inf,0.340637988,24.99499946,17.25687034,405.8062507,445.9217553,3.48510196,60.12171717,inf,10.39246022,3.172794865,6.077368497,0,0,0,0,0,0,0,1.515716567,4.429293914,0.342690357,92.25992976,208.7444552,244.7989658,241.085153,332.3169099,inf,10.50350486,30.9415246,144.1425493,241.6257852,9.906819225,68.0937337,3441.117742,140.0000003,486.5484395,149.1966942,131.6208067,121.3344848,119.9859269,144.8553005,6.611724885,67.13941136,1.559075066,0.599971457,9.099775345,0.136828443,1.559075066,6.996319564,15.81673224,0,-4.984838319,3.203997518,4.036783917,0,15.81518558,2008.664829,1780.125196,0.3249402,24.98958634,16.42114741,384.7339083,425.3724089,3.473113469,58.94788066,1573.781513,9.890872195,2.016129032,5.346727155,0,0,0,0,0,0,0,1.428571429,4.373177843,0.327215605,44.17820166,208.2424597,244.6347037,240.7275178,330.5593299,3697.466778,9.269987163,47,160,268,14.1,107.8682,4650,180,1360,175,154,139,137,160,10.5,121,1.93,1.302,11.13,0.1511716,1.93,7.72638,21,0,-2.76539356,3.593145393,4.527079516,0.5953947,23.195,3400,2600,0.897,26.07,23.29,567,610,4.09,80,2125,14.02,8,11,8,10,0,0,5,1,1,2,5,0.9,430,223,253,254,449.9,5100,17.9,13,124,217,6.6,26.9815385,2485,76,264,121,110,101,101,125,2.6989,46,1.33,0.426,7.808,0.1248887,1.33,5.985768,10.71,0,-8.545958555,2.74306794,3.456049039,0,10.32,1000,1000,0.235,24.2,10.86,254.1,284.9,3.23,49,933.5,6.59,1,3,0,0,0,0,0,0,0,1,3,0.237,23,184,225,222,283.4,2600,6.2
